msme_id,sector,revenue_stability,transaction_velocity,liquidity_ratio,employment_consistency,compliance_score,growth_indicator,risk_band
MSME-LOW-89299,Trader,0.7653184272506988,0.866265370592048,0.6958674847600954,0.935441726417996,1,0.7396658018935331,Low
MSME-MED-85209,Trader,0.7245842082127498,0.6073229709431864,0.45047414788009926,0.5941192295687644,0.9110014628659105,0.3644504511579918,Medium
MSME-LOW-17391,Trader,0.9026010976477661,0.992032064861218,0.767104266737753,0.9468316505841304,0.9127573606944769,0.8746433064479405,Low
MSME-LOW-91296,Services,0.7423887526470986,0.8527234456924296,1,0.7891578204945954,0.9853712050484023,0.7228994479200904,Low
MSME-LOW-93304,Services,0.771254680098392,0.8895238382819527,0.4824723665050832,0.7787284102801745,0.927760619591366,0.7977329861406959,Low
MSME-HIG-83828,Services,0.2675980177578885,0.28518954884461006,0,0,0.1039034381450527,0.07344026111186963,High
MSME-MED-84108,Services,0.5304706569427019,0.6812267278899402,0.48517960872174554,0.6109286192751207,0.820288499758568,0.4195340029455593,Medium
MSME-HIG-37973,Manufacturer,0.442919487164025,0.11742061183411448,0.2030722208873913,0.4981352206355606,0.18580620208470272,0.3001170689880287,High
MSME-HIG-97362,Trader,0.27203178083999724,0.21483462889744498,0.10990554327133356,0.30553288095270226,0.3349267109406481,0.11187088894339225,High
MSME-LOW-45701,Manufacturer,0.7506496434366748,0.7161620839448664,0.5867091486082248,1,0.9720287763089845,0.6296816617427536,Low
MSME-MED-66608,Manufacturer,0.5657148815146492,0.4626486749614915,0.1669236965289525,0.6388166761107335,0.6541063824170463,0.8083772763356085,Medium
MSME-LOW-28599,Manufacturer,0.8270462946536532,0.7880786207196784,0.728653639343915,0.8329394774629003,1,0.7910275822211378,Low
MSME-HIG-42579,Trader,0.2298609997470803,0.12423065921356477,0.31829762613698587,0.20218154588539378,0.5695239209311878,0.550308078532334,High
MSME-LOW-57039,Trader,0.7328878951880454,0.5809026356846032,0.8562348296414284,0.834329181608286,1,0.6620268045295727,Low
MSME-LOW-60062,Trader,0.7849664027231877,0.8492881757877396,0.8534459632711364,0.7553390947658005,0.9804997182531435,0.6534061952228688,Low
MSME-MED-49944,Services,0.18587260510745163,0.3608857666974747,0.390055421676703,0.4077383586635815,0.7484876032118327,0.5751493926344912,Medium
MSME-HIG-41498,Services,0.21851597078357438,0.2894631895750748,0.2226100624547452,0.2550521261440427,0.262145022829795,0.2660963604141078,High
MSME-HIG-67991,Trader,0.052243555073317016,0.06558956584467986,0.1922798270791265,0.2457207511491812,0.5852836021248862,0.18718604657614543,High
MSME-MED-53476,Services,0.5528903713503049,0.33836268562977284,0.16550099709406063,0.7292371132423949,0.8039408053647612,0.26353297144233506,Medium
MSME-MED-56477,Services,0.5614759159080241,0.36141299381351477,0.39278848313210046,0.6577339293130595,0.8059490119118523,0.5506320265045127,Medium
MSME-MED-66455,Manufacturer,0.35067591066610293,0.6513050014900109,0.7020162551968765,0.2929382554071731,0.5596387799582385,0.42838989245645204,Medium
MSME-LOW-63290,Trader,1,0.8794633335602654,0.8308674734711805,0.677209746543393,0.9423516973388307,0.7634022661467177,Low
MSME-LOW-89862,Services,0.9880156730337799,0.9812385383105323,0.6241881498436073,0.6658388245534882,0.9369394065979894,0.9036119143827425,Low
MSME-HIG-17141,Services,0.3409119080229281,0.33992690395097425,0.23072075082492843,0.34943147558610227,0.27205311644274,0,High
MSME-LOW-78506,Manufacturer,0.6914572278186448,0.7684729948703177,0.7010582608169171,0.7742593676942084,0.9816984029024128,0.7424930531716188,Low
MSME-LOW-26759,Trader,0.8897445191948832,0.7061410179486435,0.8253261879901284,0.9329747607545935,1,0.6950066847491614,Low
MSME-HIG-72893,Manufacturer,0.03613337610944267,0.09365569743600187,0.09815860855740235,0.203034856725607,0.3682875370695016,0.07311283706788602,High
MSME-MED-66512,Manufacturer,0.5188346893035398,0.5564023371990144,0.5948867609274809,0.45769766054843525,0.5107252662930137,0.31079768696912324,Medium
MSME-HIG-52780,Manufacturer,0.07789812132248695,0.12036187052825194,0.12348236995600495,0.2522919174153058,0.4343852260785004,0.2441542414187831,High
MSME-HIG-64743,Services,0.30886521525419297,0.1306824760524646,0.06875681249059007,0.1064924641973942,0.4180516964545883,0.2438560042814738,High
MSME-HIG-93139,Trader,0.17604171238769806,0.3292311535622338,0.1964049910350385,0.28822816459488054,0.3144870897040093,0.3141195692057237,High
MSME-LOW-60868,Manufacturer,0.9021009028893295,0.7119389633090569,0.6370278735194171,0.7134170807541506,1,0.634272303904994,Low
MSME-MED-60417,Trader,0.4829284877575756,0.46565042169207715,0.2966878631318747,0.7230003883930586,0.5701877885495262,0.5548774153156085,Medium
MSME-MED-35197,Manufacturer,0.6427376660616549,0.31809892135482853,0.3637693261259069,0.5570513414735768,0.5246577747030686,0.6599760860064252,Medium
MSME-MED-41754,Manufacturer,0.5177965303871693,0.5621206403331659,0.39266584647433783,0.664963972020597,0.528084284064701,0.37283466934055637,Medium
MSME-LOW-98457,Trader,0.718973404082106,0.7150451620013062,0.6903388046750574,0.8230294197742175,0.9441775879147492,0.6658519396107377,Low
MSME-LOW-58803,Trader,0.8755763545599409,0.9619864887584197,0.5310261543998508,0.9884264181429391,1,0.7879820857024175,Low
MSME-HIG-70375,Services,0.29912844757002655,0.3666834881778514,0.03172841943096674,0,0.6347784221679119,0.20949006209841456,High
MSME-LOW-47871,Trader,0.925703195442801,0.7147369468127042,0.4597283552288318,0.8645522130447576,0.9686765743503798,0.6909087779916676,Low
MSME-LOW-72084,Trader,0.9637326151029325,0.7805344182932035,0.806863001464406,0.9649297941775418,0.9297487496118221,0.7432083255959187,Low
MSME-LOW-74432,Manufacturer,0.8749807284248441,0.8565849440112874,0.9282920657295801,0.7112764046036579,1,0.7788515411837726,Low
MSME-LOW-65600,Manufacturer,0.8923372502704082,0.9363883987746667,0.8859729156011064,0.789328225184294,1,0.9391876423208922,Low
MSME-HIG-49765,Trader,0.25035823255524164,0.2002916057346977,0.13919219845610717,0,0.40908806940091913,0.37837597821391217,High
MSME-LOW-20736,Manufacturer,0.8147094850279721,0.830338230557739,0.7979527416811762,0.7636172678261067,0.9807977363561625,0.899332930334404,Low
MSME-HIG-20432,Services,0.2264589964019803,0.027440926586080373,0.24288944088188003,0.21176754000251904,0.472025147128898,0.3127798988109041,High
MSME-LOW-83752,Services,0.8369680344903062,1,0.9592370592947441,0.7402915363993308,0.9900039917189145,0.7374141347651489,Low
MSME-HIG-95280,Trader,0.2389393734147861,0,0.20617124660447492,0.1695229775787544,0.4419551522218823,0.21395515239196378,High
MSME-HIG-58089,Trader,0.29451481037336164,0.11407956165326737,0.20784426930271338,0.06782260832789483,0.3540705415573333,0.24585418851221863,High
MSME-LOW-72935,Trader,0.816592303483907,1,1,1,0.9622509689826688,0.7671635990082925,Low
MSME-HIG-85160,Manufacturer,0.2665325688657712,0.04644358722047308,0.3301956724447659,0.555961033351439,0.4630869437253187,0,High
MSME-LOW-28341,Manufacturer,0.7501872039049795,0.8061401875285754,0.8955170550205295,0.8099213812168906,0.9259460355653787,0.7978488337444387,Low
MSME-LOW-36400,Trader,0.7274499729639718,0.6838347620916811,0.913531216418959,0.8670247865876136,1,0.5464675202965005,Low
MSME-LOW-58383,Services,0.8811205525996435,0.6985766259112001,1,0.8493625853268382,0.9563492000930358,1,Low
MSME-HIG-14589,Services,0.08548287989538778,0.22418440097163125,0.39977338237490556,0.03593416755072151,0.3735195249719036,0.043836108282247044,High
MSME-LOW-10486,Manufacturer,0.7397327751353007,0.7591338703390846,0.6687200390576536,0.6941326371651524,1,0.6107779198867089,Low
MSME-LOW-53290,Manufacturer,0.641477352176671,0.7820632029883662,0.786047919989757,0.9889255636028047,0.8617782303511371,0.9376930548921912,Low
MSME-HIG-87709,Manufacturer,0.40508293522436606,0.0009580222389579118,0.32904878060522813,0.3139267285644948,0.41489927920584524,0.14353202314015362,High
MSME-MED-35630,Manufacturer,0.42989674823333845,0.4143699594648934,0.5275009797320084,0.35399861670512545,0.6191610443006754,0.40208159319409376,Medium
MSME-LOW-87584,Manufacturer,0.7202025904400291,0.7518525755441792,0.9181888114521591,0.9089510568256132,1,0.7154036919511888,Low
MSME-HIG-95175,Manufacturer,0.2553980833084254,0,0.24248064272384717,0.5009306000078065,0.1565610965404053,0.6698003422746289,High
MSME-LOW-17290,Manufacturer,0.6893531819142703,0.6740872241209088,0.8463430516861807,0.9255792883674792,0.7524340468478976,0.8074764730343188,Low
MSME-LOW-77107,Services,0.8735839003838161,0.6379987239293411,0.7209567286030221,0.696879341902469,0.9136835919081089,0.8991443993996713,Low
MSME-LOW-90893,Services,0.931708792873707,0.8819124531203988,0.910338845973625,0.8686182564210201,1,0.6605861169655136,Low
MSME-MED-48321,Services,0.40155533264802384,0.37076552653177464,0.47877889756675157,0.5687677197225227,0.6254355884500689,0.2752643403045036,Medium
MSME-MED-62620,Trader,0.5955912875533672,0.24367914639666055,0.5238269783673014,0.665998346895098,0.7675063058803848,0.31619743664929384,Medium
MSME-LOW-19539,Trader,0.8883943408584096,0.8577336854210921,0.8735800551128313,0.7537400817236427,0.9192818424412613,0.8407498759293135,Low
MSME-MED-21592,Services,0.5717550343020181,0.4313317094971265,0.4261611620553352,0.3564569541652608,0.661488439088391,0.45961320741918515,Medium
MSME-MED-50792,Manufacturer,0.5378714124158662,0.5179803135009807,0.5408383801943752,0.5546709978532299,0.7357812108820776,0.386473980308154,Medium
MSME-MED-28662,Trader,0.7455954057118397,0.46996770822911876,0.5200376497633482,0.49537708602173913,0.8026579906348328,0.5040388828998179,Medium
MSME-MED-77765,Trader,0.6127176951415553,0.3070062760083004,0.33018583594148115,0.37802405535593364,0.5929447752504008,0.48370167730025676,Medium
MSME-LOW-35591,Manufacturer,0.7792716850092795,1,0.7174249570844088,0.6590568398036157,1,0.7804800264521651,Low
MSME-LOW-44534,Services,0.936494425901031,0.8338390211006331,0.6831242919827446,0.8908670479850515,1,0.8030572402671233,Low
MSME-LOW-22103,Trader,0.8631310918362418,0.6313204474494898,0.983484526308535,0.8169750210543116,1,0.6901118704720522,Low
MSME-LOW-49151,Manufacturer,0.8294970289640924,0.8050535598105681,0.9974949536553921,0.9294218193130565,0.9832109642258479,0.7312298918695744,Low
MSME-LOW-77912,Trader,0.7580432396826556,0.713407118547835,0.8772908131444255,0.9504314435962011,0.9207532623374439,0.6051171339688717,Low
MSME-MED-65860,Trader,0.47751129918745966,0.45782932559192474,0.3764545547496063,0.5276590015898567,0.7440816197473777,0.47962504275300843,Medium
MSME-MED-18438,Services,0.7034025026790744,0.40737161484155704,0.8155604485656984,0.5664223769989594,0.5755484822175838,0.5779347063140894,Medium
MSME-HIG-90875,Trader,0.3766347040450714,0.23505218264718725,0,0.22083270644030828,0.1587247223498185,0.13675030687983686,High
MSME-MED-44343,Services,0.5198440693868658,0.6798527472168749,0.3486310171391747,0.4683281731984282,0.5484783485717548,0.3898563631844413,Medium
MSME-MED-85022,Manufacturer,0.6092605341238739,0.5139286787294659,0.303222452864531,0.7863023452605744,0.7753902788070489,0.40871860021793566,Medium
MSME-MED-66650,Services,0.44898196636457316,0.5234223138386022,0.8266946199423177,0.6299942801297471,0.7634559750952402,0.441140706022712,Medium
MSME-MED-16755,Services,0.35602428296348193,0.3103486184211602,0.27299369482504116,0.8456941215374891,0.41249704328975423,0.6464514937666304,Medium
MSME-MED-80913,Trader,0.529501043736128,0.49144668386783597,0.3130570786785107,0.47290686102222323,0.6028677238763285,0.399530870984902,Medium
MSME-LOW-60058,Trader,0.9262243620353564,0.6848942256344802,0.7477694431324691,0.7611652493479025,1,0.7051474237802615,Low
MSME-LOW-47051,Services,0.8564272171468861,0.6430474357362811,1,0.8492217718963694,1,0.8091843675300211,Low
MSME-LOW-16788,Services,0.815651305487673,0.7979262517718116,0.886252780891792,0.8057287635215262,0.9133374633309838,0.781172477649119,Low
MSME-LOW-50913,Manufacturer,0.7996537313890156,0.9845922557783869,0.6516841863911707,0.7318591037671089,1,0.7762107747033579,Low
MSME-LOW-59457,Manufacturer,0.7440766470102169,0.8864202245104384,0.6200272118016779,0.7104543628105161,0.9994328333384315,0.7409620855120833,Low
MSME-LOW-56858,Services,0.745875602032473,0.6798580226097807,0.5085221498022715,0.7985043302053643,1,0.5095477595653127,Low
MSME-MED-55919,Services,0.3477201267711788,0.4656465085094235,0.5036405642109638,0.7458512278173185,0.6709976960539961,0.514496331847939,Medium
MSME-MED-80900,Services,0.42052556292737536,0.585241041710457,0.3818185948982519,0.4407554428366417,0.7136654628040987,0.47800096363089456,Medium
MSME-HIG-55977,Trader,0.33341318228794364,0.408665723452106,0.6479980849326528,0.26688170218754353,0.20422262274969993,0.10580378901198402,High
MSME-LOW-88345,Manufacturer,0.9607485893618352,0.8589694570802878,0.9784091598402958,0.8693060219817159,0.9505559772953137,0.7943080990613061,Low
MSME-MED-30532,Services,0.5049278578204526,0.522323026870038,0.6000658345016805,0.6755497384951742,0.8853847984667625,0.2491176439222696,Medium
MSME-MED-47813,Manufacturer,0.6629361818715092,0.5168942013340465,0.4614124746564522,0.48407768072146173,0.6646810641758025,0.42013000736623074,Medium
MSME-MED-81145,Manufacturer,0.5810370227293342,0.5141213479265752,0.3497187697261476,0.5438701285545349,0.7315623338162739,0.4465007716932585,Medium
MSME-LOW-99388,Manufacturer,1,0.9550174103180519,0.7343238023428514,0.9600567385132602,1,0.8738909163662524,Low
MSME-MED-73537,Trader,0.27325841572461,0.41616244228409915,0.4607249886540398,0.7262240222772108,0.5512590479317887,0.5305274495444335,Medium
MSME-HIG-59688,Manufacturer,0.3795005253105727,0.3590349444538595,0.3155099552927214,0,0.2965064595595178,0.25392325270592697,High
MSME-HIG-40916,Services,0.4873263527863748,0.2224030744529356,0,0.06836304163452675,0.4168664026742054,0.3610924821893659,High
MSME-LOW-31310,Trader,0.8807125949598171,0.8053099597830007,0.7152304098712574,0.8402127174049245,0.9360930773762446,0.7636233086304817,Low
MSME-LOW-25078,Trader,0.8977439379494739,0.8081053075328584,0.6251260397066694,0.91519154139499,0.9729865196885236,0.7409683105381029,Low
MSME-LOW-78528,Services,0.7363115763291359,0.9071674171768975,1,0.845354776432347,1,0.7407183467115416,Low
MSME-HIG-23858,Services,0.14555143341708582,0.1987132033372864,0.41698236318872856,0.11193567353001703,0.21541828466047921,0.27479409138175764,High
MSME-HIG-68051,Manufacturer,0.2841577690453123,0.28251995153946036,0.09214986923581305,0.142404017571246,0.2633292689206759,0,High
MSME-LOW-30344,Trader,0.7633294252894768,0.7478914826922213,0.9524601774365743,0.749626052928621,1,0.9394370691113596,Low
MSME-LOW-77348,Manufacturer,0.791016843348487,1,0.7604843594901959,0.685902645067971,0.932422162850814,0.7537901952092364,Low
MSME-HIG-18619,Manufacturer,0.3334309147359805,0.09282458473474701,0.10083413478497835,0.29034072619454676,0.48217642076867495,0.19050307968602717,High
MSME-MED-30364,Manufacturer,0.618479894236586,0.36700464277124534,0.505395697411613,0.7705159468469971,0.5069199149460444,0.3609166480656685,Medium
MSME-MED-19377,Trader,0.5844930784615694,0.4183613131751353,0.33270597523225226,0.6047115578584534,0.6708772901599017,0.37470222261178554,Medium
MSME-HIG-15019,Services,0.21238775310152347,0,0.15147558341757217,0.45113135664178683,0.047877820748800703,0,High
MSME-HIG-83634,Manufacturer,0.0965257682793067,0.15101964730745,0.22306349149108623,0.21506795694504394,0.6814635415998278,0,High
MSME-LOW-68139,Trader,0.9565585144449102,0.8340803296904841,0.5081374350099213,0.764378804127485,0.918997530241004,0.6937159778757793,Low
MSME-HIG-99771,Manufacturer,0.2573009803684097,0.2690738170736089,0.3070994022518225,0.576841571451808,0.22088149469513835,0,High
MSME-HIG-96156,Services,0.13426234048871794,0.036936210821633376,0.1904993764339095,0.23661154690723876,0.46153256672475107,0,High
MSME-MED-53965,Trader,0.5849359846305998,0.5697717692123963,0.5961131584643861,0.3789646707736656,0.6539638622921663,0.38879692457199755,Medium
MSME-HIG-49991,Services,0.3565822159300293,0.1512327045593246,0.28331753220699196,0.27475059454311995,0.467767172931001,0.21183904948444815,High
MSME-LOW-82484,Trader,0.7122015977017768,0.8397689125677729,1,0.9412544786131635,0.9479602871862364,0.8019988688476603,Low
MSME-LOW-69020,Manufacturer,0.7636703903076437,0.742898311578378,0.5748867136572668,0.7662173052632911,1,0.7894793813471588,Low
MSME-MED-31850,Trader,0.4754915373660336,0.42465407641223396,0.44370805660371093,0.7101769246538211,0.740242728246041,0.5034432850084689,Medium
MSME-LOW-88790,Services,0.7038024807711646,0.8749990595513453,0.6476692672444213,0.8243954682392054,0.9899901706020783,0.728347333518445,Low
MSME-LOW-34421,Services,0.8297451131756112,1,1,0.747843972881764,1,0.722802391058347,Low
MSME-MED-69224,Services,0.28833066311921673,0.5133504797763638,0.6982569693015069,0.6496403156106745,0.4554920984760892,0.8349436807689519,Medium
MSME-LOW-27961,Trader,0.7442524630592596,0.847828343260915,0.515947496090757,0.8868836107715141,1,0.8904705863439781,Low
MSME-LOW-24832,Trader,0.7576662541725429,0.7927595685042232,0.6640771591868408,0.7712381116559255,1,0.5118630687540904,Low
MSME-MED-60272,Trader,0.6470368895268078,0.41819144307491307,0.6605554494703527,0.5991450097563695,0.6985149853208186,0.6297197906667807,Medium
MSME-LOW-90981,Trader,0.9486172966703095,0.7340791318660855,0.828801660858556,0.7415472458450918,1,0.7515902036287335,Low
MSME-HIG-68203,Services,0.4402241084739206,0.3115918305611601,0.26515466943426574,0.19906524909943218,0.33698027362337396,0.5445092705947654,High
MSME-LOW-54844,Trader,0.7792259638404002,0.688428910422025,0.5287086395438026,0.921183778778154,1,0.9544119647793774,Low
MSME-LOW-51735,Trader,0.9465843925608071,0.7727944980175704,0.978192985921943,0.8836013642904872,1,0.7709994229591265,Low
MSME-LOW-60889,Services,0.8249556291620393,0.810385910534905,0.5960333775060424,0.9249778621240646,1,0.6568133204435546,Low
MSME-HIG-21799,Trader,0.0857451039815309,0.056961016495341736,0.20444025885825529,0.23282281195408577,0.5337379203642947,0.18094239555221714,High
MSME-HIG-61705,Trader,0.3564008957626796,0.16858607648032573,0.28713010168958253,0.19459754313528937,0.43314464271071235,0.27444296230502463,High
MSME-MED-48739,Trader,0.4748316981040551,0.6717676419162684,0.5416325171767704,0.6999604795259969,0.6048011546725324,0.5388778338876328,Medium
MSME-LOW-87931,Manufacturer,0.8369401276310099,0.8037344711262979,0.8554358040572172,0.7970402353594316,0.9984157359908383,0.6386801695031515,Low
MSME-LOW-31319,Manufacturer,0.8910277231088174,0.8242059570933159,0.821348233867397,0.9901852185163117,1,0.6046337775540988,Low
MSME-MED-13828,Trader,0.7433740458465888,0.5557004307349408,0.5603728196017119,0.6634560194362626,0.9507005218361769,0.41527190091296234,Medium
MSME-LOW-54612,Trader,0.9946135750158027,0.9974064091504874,0.7989169617067474,0.9896875159349683,1,0.8148926684845449,Low
MSME-MED-33506,Services,0.6008607622871334,0.6221482383998334,0.4072390529875505,0.35885809067597196,0.9156958403945039,0.4209015694099284,Medium
MSME-LOW-83228,Trader,0.6873977968908651,0.8780651826691301,0.6458725867773135,0.7882209796166815,0.9510794695101844,0.6609320021603231,Low
MSME-MED-42756,Services,0.620066805396907,0.7213560587650495,0.6290425813290471,0.43774631061200586,0.6763640451505814,0.5346366278856598,Medium
MSME-LOW-51810,Services,0.7635073372344495,0.9922769693225532,0.7145721132750845,0.9410644906371635,1,0.7428104502184943,Low
MSME-LOW-93582,Services,0.7651547911276531,0.8745422506204159,0.8856430311160954,0.7402477203434628,0.9742523908554233,0.5569277021727415,Low
MSME-LOW-54741,Trader,0.7551925298462288,0.8438700474315354,0.6140448486227356,0.7201532011790727,0.9602895980688787,0.6940365039416696,Low
MSME-HIG-26947,Trader,0.2956273751767674,0.19526703294089132,0.2721309770506923,0.1563698731243351,0.6984827370848877,0.1101390110144427,High
MSME-LOW-85971,Trader,0.7612407206075087,0.665907354380282,0.8381666796650432,0.9292021273992203,1,0.7708042643508622,Low
MSME-HIG-79930,Trader,0.434104396571399,0.1663093967989503,0.13143971192310583,0.41176619263613834,0.18502653163822608,0.38263859524203825,High
MSME-LOW-25807,Services,0.7507924357418179,0.9669510120373397,0.9494626814937117,0.8383353764624525,0.935156792954101,0.7910421282781661,Low
MSME-HIG-55655,Manufacturer,0.4909738022382381,0.10052878585860568,0.24459429146715303,0.19170172617373166,0.4796413298587324,0.23371680954366275,High
MSME-MED-31892,Services,0.4897741671038034,0.39706494456132924,0.16107876983485217,0.6336567996119815,0.787512182931155,0.5517021833284287,Medium
MSME-MED-81953,Manufacturer,0.6081510299378394,0.308815276973113,0.3845302703728952,0.7157087120909057,0.48201643865685445,0.6180003801773296,Medium
MSME-LOW-16251,Trader,0.7484659775507695,0.93895421565631,0.9685560641980913,0.8656702896310575,0.9646033478402604,0.7718339010514574,Low
MSME-LOW-74588,Services,0.9062626297046344,0.9602349616966451,0.5660793880155925,0.7132934505607799,0.9465642041121186,0.8510199759295133,Low
MSME-LOW-97738,Services,0.7541805171937302,0.778457593024817,0.879256631468354,0.8707627700391124,1,0.6409182910927954,Low
MSME-LOW-35820,Trader,0.9723998789385212,0.8821973285696918,0.7532603848122554,0.9685983246553773,0.9904386400716312,0.8213348052015781,Low
MSME-MED-38326,Services,0.41555669674714923,0.6698906928355043,0.48050883935067157,0.6468993060730024,0.5979269078699285,0.6320687247520995,Medium
MSME-MED-74625,Services,0.5604750664264625,0.45595659067589395,0.5463545400706519,0.45195555992008674,0.9074437658082619,0.36073038318170336,Medium
MSME-LOW-86180,Services,0.7790932089003552,1,0.8569506306414982,0.7420568249116266,1,0.7389372289491354,Low
MSME-LOW-22001,Services,0.6548662172815456,0.8421634873165688,0.9182034337409954,0.7881444275412274,0.9048462031350775,0.657645152388257,Low
MSME-MED-94468,Services,0.5051473973072909,0.5474641404240864,0.434169509061626,0.5348843245368897,0.5410476437149833,0.6447377171050444,Medium
MSME-MED-42166,Services,0.7307678227950799,0.5138193447056283,0.3260295455800376,0.5496231767471762,0.751660658702926,0.47916259137480943,Medium
MSME-MED-36116,Trader,0.65646366565428,0.580722795542298,0.42724548625091313,0.6316591738805173,0.5924776951258873,0.8113734631953116,Medium
MSME-HIG-15448,Manufacturer,0.2553120171805602,0.3772241675268527,0.1949281487175806,0.3738176817376649,0.42234530332688996,0.08341017681907584,High
MSME-HIG-31873,Manufacturer,0.3536642943786385,0.005527755659133549,0.14739582392237877,0.43149481487246977,0.20289459824389638,0.26489419400577185,High
MSME-HIG-37392,Trader,0.5213112752377705,0.23146938937759423,0.19860709596390697,0.4229797767492009,0.13842179109273128,0.24735758976224384,High
MSME-MED-80403,Trader,0.5042235942968173,0.4277274880163628,0.31903313947807477,0.7814060800867183,0.8926788091608402,0.47168516836077856,Medium
MSME-HIG-75445,Trader,0.023889719241911495,0.23927240363445917,0.1209525092632987,0.31470262650968933,0.17345517923887083,0.15813848728453334,High
MSME-MED-24156,Trader,0.4563642064165845,0.6464280722757889,0.39646136557833994,0.8024240342001188,0.6061940923865079,0.6731540463690568,Medium
MSME-LOW-27905,Manufacturer,0.8668969418718299,0.9356283887533137,1,0.8420224249531705,1,0.769713202783468,Low
MSME-HIG-73256,Manufacturer,0.26412187513462027,0.3087737076510371,0.205426615089988,0.3299651538257933,0.29465523503607094,0.18478041403053813,High
MSME-LOW-61639,Manufacturer,0.835119428156846,0.7586431293013651,0.6650695435631225,0.788590691231519,1,0.6152561507352571,Low
MSME-MED-19808,Services,0.34608937236587933,0.5182324211653253,0.5508002059748588,0.3820352155450233,0.6198120932463029,0.482391623167621,Medium
MSME-LOW-87288,Services,0.8466297601537808,0.8305026349465019,0.5881688327655168,0.9140678613618831,0.9772957270795258,0.9612889583661098,Low
MSME-LOW-87621,Trader,0.7845834858434467,0.8853346357543577,0.9854876661049484,0.8602795844213827,1,0.8578232885567292,Low
MSME-MED-95448,Manufacturer,0.6385668701104723,0.21296089179964436,0.2510852625767796,0.31021764413913877,0.6891953476061391,0.6743263470097265,Medium
MSME-MED-33168,Manufacturer,0.5100946832417186,0.6564808362456539,0.42501166767488446,0.534872336814383,0.8182685069242323,0.6022170070146057,Medium
MSME-MED-24522,Trader,0.613829143397282,0.6246241109141097,0.5294998615401807,0.5233220685857372,0.6812856190442429,0.300806018748353,Medium
MSME-MED-90687,Trader,0.32972714553774946,0.32101195534180615,0.39867190334738256,0.5184019979877935,0.5961243224137072,0.5203580868857025,Medium
MSME-MED-34747,Trader,0.5774861467649673,0.4522349653292956,0.34934617519897204,0.7075241438773835,0.7548049941584949,0.3028149642756015,Medium
MSME-MED-92885,Trader,0.4237335026107157,0.45714076432646106,0.41500195358045616,0.5871146275272094,0.666185197414458,0.4200318134917109,Medium
MSME-HIG-46549,Trader,0.27393187860398577,0.2547408275630435,0.24125740868718848,0.3816450368508336,0.27774145911595816,0.027255341449812995,High
MSME-MED-97794,Services,0.41478255107252876,0.6684643597055753,0.4883534793217522,0.48359132382040404,0.47040531211718334,0.32004433276925615,Medium
MSME-LOW-86116,Services,0.8582416476908313,1,0.8947826029688173,0.6798219793102726,0.9500406447266738,0.7473938285650729,Low
MSME-LOW-97341,Trader,0.8163988805402991,0.8186276565681303,0.9842205863250608,0.8950672593722051,1,0.9419310562750749,Low
MSME-HIG-42885,Trader,0,0.30862788174728134,0.12246366574942685,0.1051080907317207,0.4730192487311961,0.2423288138703924,High
MSME-HIG-42962,Manufacturer,0.1731238315228575,0.36665141850170746,0.3604722213478562,0,0.469902394988372,0.3145226044540154,High
MSME-MED-88822,Manufacturer,0.8692692763502918,0.6181176705245678,0.36175533077344224,0.37734657367907065,0.7191984310416764,0.2370303495730488,Medium
MSME-MED-58177,Services,0.39600088790050036,0.43505634683816297,0.2721151073474878,0.6979715477760751,0.5617839762549532,0.42779802706298053,Medium
MSME-MED-24065,Services,0.6432803876249442,0.470936297582115,0.4380597256197742,0.6813188888111886,0.6974229709019913,0.3977609839177982,Medium
MSME-HIG-48959,Services,0.11791939622400988,0.1001109669476247,0.14161294185732518,0.1646861546534905,0.4668270923475695,0.21631252587970928,High
MSME-HIG-93098,Services,0.3177500652268219,0.2517184460077433,0.08400974630996116,0.53996494029108,0.5973124043549175,0.25287420778836023,High
MSME-LOW-20367,Trader,0.7927830624861274,0.9584634901436043,0.6230202285786892,0.9244072482277551,1,0.8246575697798536,Low
MSME-LOW-30573,Services,0.7917019694687182,0.8925603199538598,0.5700513278325329,0.8781772885969825,1,1,Low
MSME-HIG-45213,Services,0.2555366314166527,0.2536199393917418,0.1713868364938912,0.22005905073661078,0.2041994086435974,0.015357763952202175,High
MSME-LOW-35841,Manufacturer,0.7276369230080931,0.9362511965021793,0.7910554972505973,0.9778259593037683,0.9542682657879374,0.878125335492278,Low
MSME-MED-49922,Services,0.6015922355400735,0.668117822015058,0.5563380441583309,0.5456661693951886,0.7108153312590519,0.3041363913879385,Medium
MSME-MED-74358,Services,0.6591489241888393,0.426984834196837,0.39540900151959,0.32855188662931845,0.736093543250141,0.4493634608089361,Medium
MSME-LOW-80382,Services,0.9551174933593503,0.882393236466019,0.5436378704173925,0.7793740219340028,0.9465228034970532,0.9275158784241346,Low
MSME-LOW-84821,Manufacturer,0.852848826013509,0.8339011346416774,0.6911276590585291,0.8048927155506339,1,0.7146640829927983,Low
MSME-MED-76113,Services,0.7667576263699449,0.919371930767619,0.3788955486687158,0.5667382629174271,0.4244109236678395,0.47405502729867605,Medium
MSME-HIG-74962,Manufacturer,0.3736847093181347,0.35966738150501354,0.23785900505375848,0.43635682337789305,0.6258556827725575,0.44320877064409325,High
MSME-LOW-30048,Manufacturer,0.8356025741400704,0.8403860674311341,0.7583408270044023,0.7524781185513365,1,0.5359477508317974,Low
